123,hope,"Such writing rapidly palls, and I hope that in the novels to come, Motion can curb his reckless passion for it.",6,0,"[['people'], [['Physics and chemistry'], ['Preferences and decisions', 'Family and relationships', 'Feelings', 'Feelings']]]"
124,come,"Such writing rapidly palls, and I hope that in the novels to come, Motion can curb his reckless passion for it.",12,1,"[[['Literature and writing']], [['Physics and chemistry']]]"
125,curb,"Such writing rapidly palls, and I hope that in the novels to come, Motion can curb his reckless passion for it.",15,0,"[[['Physics and chemistry']], [['Preferences and decisions', 'Family and relationships', 'Feelings', 'Feelings']]]"
126,progress,Travel: A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou,4,1,"[[['Religion and festivals']], [['Success']]]"
127,round,Travel: A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou,9,0,"[['none&Elisabeth', 'none&Stroumillo'], ['none&Poitou']]"
128,tend,PEOPLE tend to look vague when you mention Poitou.,1,0,"[['none&PEOPLE'], ['people']]"
129,look,PEOPLE tend to look vague when you mention Poitou.,3,1,"[['none&PEOPLE'], ['none&vague']]"
130,mention,PEOPLE tend to look vague when you mention Poitou.,7,0,"[['people'], ['none&Poitou']]"
131,know,09__ Umm 09_07 not a part of France we know 09_07 where exactly is it?,9,0,"[['people'], [['Film and theatre', 'Danger'], 'none&France']]"
132,say,"Inland of La Rochelle, you say; north of Cognac and east of Limoges.",5,0,"[['people'], ['none&Inland', 'none&La', 'none&Rochelle']]"
133,realise,"You sort of pass it without realising, going to the Dordogne.",6,0,"[['people'], ['none&it']]"
134,go,"You sort of pass it without realising, going to the Dordogne.",7,0,"[['people'], ['none&Dordogne']]"
135,bother,"Well, better than that, and one of the best things about it is the fact that so few people, except the French themselves, bother with it.",23,0,"[[], []]"
136,find,"Even for France, the variety to be found is enormous.",7,1,"[[['Film and theatre', 'TV, radio and news']], ['none&to']]"
137,proportion,"My passion is for its numerous Romanesque churches, in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals.",12,0,"[[['Religion and festivals', 'Buildings']], ['none&humbly']]"
138,go,"My passion is for its numerous Romanesque churches, in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals.",28,0,"[['none&to'], [['Religion and festivals', 'Buildings']]]"
139,look,"My passion is for its numerous Romanesque churches, in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals.",33,0,"[['people'], [['Religion and festivals', 'Buildings']]]"
140,go,"My passion is for its numerous Romanesque churches, in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals.",42,1,"[['none&'], ['none&Poitou/Saintonge']]"
141,ignore,"My passion is for its numerous Romanesque churches, in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals.",49,1,"[['none&to'], [['Religion and festivals', 'Buildings']]]"
142,investigate,"For serious drinkers there is the production of cognac to investigate around Cognac, plus the chance to sample pineau, the powerful local aperitif made from young wine laced with cognac.",10,0,"[['none&drinkers'], [['Business', 'Film and theatre'], ['Drinks']]]"
143,make,"For serious drinkers there is the production of cognac to investigate around Cognac, plus the chance to sample pineau, the powerful local aperitif made from young wine laced with cognac.",23,0,"[[['Business', 'Film and theatre'], ['Drinks']], ['none&pineau']]"
144,lace,"For serious drinkers there is the production of cognac to investigate around Cognac, plus the chance to sample pineau, the powerful local aperitif made from young wine laced with cognac.",27,1,"[['none&pineau'], [['Drinks']]]"
145,widespreading,"To the north, where Poitou borders on the Vendee, shapely clumps of trees are almost the only punctuation marks on widespreading marshy landscapes; to the south it bubbles with little rolling hills.",20,0,"[['none&clumps', ['Plants and trees', 'Difficulty and failure']], [['Geography'], ['Geography', 'Art', 'Computers']]]"
146,bubble,"To the north, where Poitou borders on the Vendee, shapely clumps of trees are almost the only punctuation marks on widespreading marshy landscapes; to the south it bubbles with little rolling hills.",27,1,"[['none&it'], [['Geography']]]"
147,cover,"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area, until medieval monks started to dig a spider-web of ditches to drain it.",14,0,"[[['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages']], [['Geography', 'Maths and measurement', 'Sports: ball and racket sports']]]"
148,start,"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area, until medieval monks started to dig a spider-web of ditches to drain it.",21,0,"[[['Religion and festivals']], ['none&spider-web', ['Transport by car or lorry']]]"
149,dig,"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area, until medieval monks started to dig a spider-web of ditches to drain it.",23,0,"[[['Religion and festivals']], ['none&spider-web', ['Transport by car or lorry']]]"
150,drain,"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area, until medieval monks started to dig a spider-web of ditches to drain it.",29,0,"[[['Religion and festivals']], ['none&spider-web', ['Transport by car or lorry']]]"
151,take,"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I've known them: Maillezais, with a huge and rather dull ruined abbey, and Coulon, where I first ate the delicious local version of moules marinieres called mouclade.",13,1,"[['people'], [['Transport by water'], ['Holidays']]]"
152,change,"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I've known them: Maillezais, with a huge and rather dull ruined abbey, and Coulon, where I first ate the delicious local version of moules marinieres called mouclade.",21,0,"[[['Geography']], ['none&hardly']]"
153,know,"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I've known them: Maillezais, with a huge and rather dull ruined abbey, and Coulon, where I first ate the delicious local version of moules marinieres called mouclade.",27,0,"[['people'], [['Geography']]]"
154,ruin,"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I've known them: Maillezais, with a huge and rather dull ruined abbey, and Coulon, where I first ate the delicious local version of moules marinieres called mouclade.",36,0,"[[['History', 'Buildings', 'Religion and festivals']], ['none&Maillezais']]"
155,eat,"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I've known them: Maillezais, with a huge and rather dull ruined abbey, and Coulon, where I first ate the delicious local version of moules marinieres called mouclade.",43,0,"[['people'], ['none&version', 'none&moules', 'none&marinieres']]"
156,call,"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I've known them: Maillezais, with a huge and rather dull ruined abbey, and Coulon, where I first ate the delicious local version of moules marinieres called mouclade.",51,0,"[['none&call，。'], ['none&version', 'none&moules', 'none&marinieres']]"
157,drift,"Drifting between grassy polders to which farmers have to ferry their cattle in punts, or following leafy twisting lanes marked only by rusty signs proclaiming the 09__ Venise Verte, you're in an all-green, mysteriously silent world; only the occasional fisherman, twitching his rod above the algae-smothered waters, disturbs the stillness.",0,1,"[['people'], [['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages']]]"
